index	original	background	difference
1004	6146	1265	4881
1005	6029	1253	4776
1006	6033	1226	4807
1007	6075	1255	4820
1008	6057	1247	4810
1009	5919	1217	4702
1010	6024	1248	4776
1011	6100	1262	4838
1012	6115	1255	4860
1013	6099	1262	4837
1014	6093	1231	4862
1015	6084	1229	4855
1016	6031	1252	4779
1017	6011	1238	4773
1018	6034	1259	4775
1019	6041	1280	4761
1020	6074	1250	4824
1021	6035	1238	4797
1022	6046	1248	4798
1023	6097	1250	4847
1024	6106	1256	4850
1025	6089	1238	4851
1026	6116	1240	4876
1027	6121	1256	4865
1028	6054	1248	4806
1029	5991	1250	4741
1030	6016	1264	4752
1031	6093	1257	4836
1032	6121	1249	4872
1033	6078	1252	4826
1034	6031	1237	4794
1035	6050	1229	4821
1036	5995	1251	4744
1037	5964	1260	4704
1038	6044	1256	4788
1039	6026	1256	4770
1040	6116	1247	4869
1041	6114	1260	4854
1042	6079	1267	4812
1043	6161	1261	4900
1044	6184	1245	4939
1045	6055	1246	4809
1046	6046	1256	4790
1047	6102	1279	4823
1048	6114	1276	4838
1049	6174	1247	4927
1050	6257	1256	5001
1051	6217	1243	4974
1052	6200	1256	4944
1053	6222	1249	4973
1054	6171	1249	4922
1055	6236	1240	4996
1056	6295	1251	5044
1057	6245	1240	5005
1058	6249	1246	5003
1059	6313	1242	5071
1060	6336	1226	5110
1061	6345	1224	5121
1062	6370	1233	5137
1063	6279	1260	5019
1064	6305	1246	5059
1065	6333	1244	5089
1066	6353	1256	5097
1067	6390	1257	5133
1068	6335	1250	5085
1069	6317	1245	5072
1070	6348	1233	5115
1071	6331	1224	5107
1072	6303	1245	5058
1073	6297	1241	5056
1074	6341	1222	5119
1075	6353	1240	5113
1076	6347	1247	5100
1077	6444	1242	5202
1078	6438	1249	5189
1079	6367	1246	5121
1080	6366	1252	5114
1081	6373	1256	5117
1082	6350	1255	5095
1083	6429	1254	5175
1084	6535	1257	5278
1085	6482	1254	5228
1086	6478	1239	5239
1087	6484	1260	5224
1088	6426	1253	5173
1089	6450	1236	5214
1090	6406	1256	5150
1091	6474	1265	5209
1092	6581	1264	5317
1093	6518	1255	5263
1094	6532	1248	5284
1095	6529	1244	5285
1096	6463	1259	5204
1097	6386	1269	5117
1098	6371	1249	5122
1099	6412	1257	5155
1100	6423	1252	5171
1101	6531	1245	5286
1102	6571	1265	5306
1103	6434	1256	5178
1104	6465	1265	5200
1105	6461	1278	5183
1106	6394	1267	5127
1107	6420	1254	5166
1108	6426	1252	5174
1109	6418	1244	5174
1110	6456	1249	5207
1111	6525	1251	5274
1112	6455	1250	5205
1113	6405	1275	5130
1114	6509	1283	5226
1115	6517	1284	5233
1116	6503	1282	5221
1117	6468	1247	5221
1118	6477	1248	5229
1119	6592	1265	5327
1120	6602	1256	5346
1121	6544	1237	5307
1122	6525	1232	5293
1123	6511	1273	5238
1124	6518	1258	5260
1125	6527	1239	5288
1126	6576	1238	5338
1127	6593	1254	5339
1128	6528	1265	5263
1129	6532	1248	5284
1130	6640	1257	5383
1131	6629	1264	5365
1132	6552	1263	5289
1133	6533	1246	5287
1134	6573	1246	5327
1135	6566	1249	5317
1136	6592	1256	5336
1137	6595	1254	5341
1138	6563	1265	5298
1139	6571	1243	5328
1140	6507	1217	5290
1141	6487	1230	5257
1142	6491	1250	5241
1143	6526	1263	5263
1144	6510	1243	5267
1145	6455	1249	5206
1146	6530	1265	5265
1147	6576	1257	5319
1148	6508	1240	5268
1149	6521	1254	5267
1150	6520	1273	5247
1151	6470	1243	5227
1152	6512	1258	5254
1153	6454	1267	5187
1154	6447	1262	5185
1155	6501	1244	5257
1156	6555	1239	5316
1157	6613	1240	5373
1158	6526	1265	5261
1159	6513	1252	5261
1160	6563	1229	5334
1161	6577	1227	5350
1162	6635	1244	5391
1163	6695	1265	5430
1164	6736	1267	5469
1165	6579	1258	5321
1166	6525	1250	5275
1167	6592	1261	5331
1168	6705	1242	5463
1169	6825	1243	5582
1170	6907	1262	5645
1171	6911	1251	5660
1172	6875	1241	5634
1173	6908	1253	5655
1174	6983	1247	5736
1175	7027	1254	5773
1176	7024	1261	5763
1177	7087	1250	5837
1178	7146	1257	5889
1179	7211	1254	5957
1180	7308	1242	6066
1181	7376	1240	6136
1182	7409	1250	6159
1183	7398	1259	6139
1184	7464	1256	6208
1185	7641	1259	6382
1186	7721	1259	6462
1187	7809	1262	6547
1188	7921	1258	6663
1189	8054	1243	6811
1190	8135	1253	6882
1191	8215	1263	6952
1192	8304	1279	7025
1193	8374	1275	7099
1194	8436	1258	7178
1195	8660	1239	7421
1196	8770	1246	7524
1197	8790	1271	7519
1198	8999	1279	7720
1199	9061	1259	7802
1200	9016	1261	7755
1201	9133	1256	7877
1202	9378	1260	8118
1203	9528	1257	8271
1204	9610	1260	8350
1205	9805	1265	8540
1206	9977	1267	8710
1207	10064	1253	8811
1208	10167	1243	8924
1209	10255	1264	8991
1210	10418	1260	9158
1211	10441	1255	9186
1212	10432	1263	9169
1213	10582	1263	9319
1214	10603	1274	9329
1215	10578	1276	9302
1216	10744	1259	9485
1217	10928	1235	9693
1218	11158	1245	9913
1219	11305	1249	10056
1220	11421	1242	10179
1221	11398	1252	10146
1222	11331	1264	10067
1223	11346	1250	10096
1224	11455	1245	10210
1225	11628	1268	10360
1226	11803	1246	10557
1227	11966	1250	10716
1228	12017	1253	10764
1229	12121	1256	10865
1230	12305	1250	11055
1231	12365	1275	11090
1232	12318	1284	11034
1233	12404	1263	11141
1234	12515	1257	11258
1235	12719	1257	11462
1236	12911	1258	11653
1237	13129	1256	11873
1238	13418	1266	12152
1239	13613	1269	12344
1240	13493	1268	12225
1241	13412	1270	12142
1242	13361	1269	12092
1243	13439	1245	12194
