index	original	background	difference
1088	4649	1092	3557
1089	4609	1097	3512
1090	4609	1107	3502
1091	4649	1104	3545
1092	4644	1104	3540
1093	4639	1113	3526
1094	4740	1113	3627
1095	4736	1114	3622
1096	4749	1109	3640
1097	4782	1106	3676
1098	4679	1112	3567
1099	4678	1105	3573
1100	4695	1099	3596
1101	4613	1109	3504
1102	4568	1115	3453
1103	4633	1123	3510
1104	4674	1122	3552
1105	4594	1115	3479
1106	4557	1110	3447
1107	4626	1106	3520
1108	4617	1104	3513
1109	4621	1105	3516
1110	4662	1106	3556
1111	4638	1105	3533
1112	4625	1107	3518
1113	4653	1120	3533
1114	4645	1127	3518
1115	4682	1114	3568
1116	4674	1105	3569
1117	4684	1106	3578
1118	4670	1107	3563
1119	4652	1113	3539
1120	4647	1110	3537
1121	4689	1106	3583
1122	4687	1110	3577
1123	4686	1110	3576
1124	4670	1111	3559
1125	4616	1111	3505
1126	4633	1117	3516
1127	4698	1117	3581
1128	4694	1109	3585
1129	4711	1110	3601
1130	4643	1112	3531
1131	4647	1110	3537
1132	4716	1101	3615
1133	4815	1110	3705
1134	4763	1116	3647
1135	4756	1112	3644
1136	4719	1097	3622
1137	4706	1099	3607
1138	4702	1108	3594
1139	4694	1116	3578
1140	4659	1114	3545
1141	4673	1110	3563
1142	4666	1109	3557
1143	4664	1113	3551
1144	4597	1117	3480
1145	4610	1120	3490
1146	4586	1115	3471
1147	4568	1115	3453
1148	4595	1114	3481
1149	4618	1120	3498
1150	4585	1106	3479
1151	4657	1116	3541
1152	4706	1119	3587
1153	4700	1108	3592
1154	4703	1115	3588
1155	4707	1118	3589
1156	4766	1109	3657
1157	4878	1102	3776
1158	4894	1110	3784
1159	4835	1113	3722
1160	4887	1110	3777
1161	4926	1109	3817
1162	4951	1105	3846
1163	5020	1111	3909
1164	5074	1119	3955
1165	5072	1111	3961
1166	5041	1109	3932
1167	5018	1116	3902
1168	5001	1123	3878
1169	4956	1113	3843
1170	4996	1110	3886
1171	4921	1110	3811
1172	4925	1115	3810
1173	4948	1111	3837
1174	4854	1103	3751
1175	4793	1106	3687
1176	4832	1107	3725
1177	4865	1111	3754
1178	4847	1114	3733
1179	4903	1119	3784
1180	4939	1113	3826
1181	4932	1105	3827
1182	4875	1107	3768
1183	4913	1096	3817
1184	4943	1095	3848
1185	4932	1108	3824
1186	4834	1109	3725
1187	4853	1108	3745
1188	4942	1118	3824
1189	5037	1112	3925
1190	5011	1119	3892
1191	4981	1117	3864
1192	5081	1110	3971
1193	5130	1110	4020
1194	5096	1111	3985
1195	5130	1101	4029
1196	5140	1107	4033
1197	5142	1116	4026
1198	5158	1106	4052
1199	5193	1100	4093
1200	5228	1112	4116
1201	5236	1107	4129
1202	5163	1107	4056
1203	5090	1114	3976
1204	5109	1110	3999
1205	5152	1117	4035
1206	5085	1121	3964
1207	5081	1112	3969
1208	5148	1101	4047
1209	5141	1099	4042
1210	5084	1110	3974
1211	5085	1114	3971
1212	5074	1113	3961
1213	5098	1115	3983
1214	5101	1108	3993
1215	5121	1113	4008
1216	5050	1125	3925
1217	5048	1116	3932
1218	5057	1099	3958
1219	5197	1124	4073
1220	5144	1103	4041
1221	5124	1099	4025
1222	5191	1111	4080
1223	5185	1107	4078
1224	5177	1108	4069
1225	5152	1107	4045
1226	5121	1110	4011
1227	5128	1102	4026
1228	5071	1093	3978
1229	5069	1103	3966
1230	5009	1104	3905
1231	4956	1116	3840
1232	4960	1119	3841
1233	4963	1113	3850
1234	4943	1107	3836
1235	4979	1110	3869
1236	4954	1115	3839
1237	4917	1112	3805
1238	4953	1113	3840
1239	4948	1111	3837
1240	4904	1108	3796
1241	4856	1106	3750
1242	4900	1108	3792
1243	4878	1109	3769
1244	4788	1105	3683
1245	4819	1108	3711
1246	4794	1109	3685
1247	4715	1105	3610
1248	4721	1107	3614
1249	4757	1112	3645
1250	4810	1110	3700
1251	4800	1110	3690
1252	4760	1111	3649
1253	4810	1102	3708
1254	4831	1106	3725
1255	4852	1108	3744
1256	4897	1105	3792
1257	4907	1103	3804
1258	4942	1105	3837
1259	5010	1106	3904
1260	5025	1106	3919
1261	5032	1106	3926
1262	5073	1104	3969
1263	5069	1100	3969
