index	original	background	difference
1218	8204	1141	7063
1219	8319	1138	7181
1220	8372	1150	7222
1221	8353	1155	7198
1222	8302	1146	7156
1223	8291	1149	7142
1224	8214	1136	7078
1225	8192	1132	7060
1226	8276	1141	7135
1227	8328	1144	7184
1228	8394	1137	7257
1229	8467	1147	7320
1230	8486	1134	7352
1231	8426	1144	7282
1232	8453	1148	7305
1233	8431	1150	7281
1234	8528	1140	7388
1235	8567	1144	7423
1236	8521	1143	7378
1237	8589	1145	7444
1238	8608	1149	7459
1239	8649	1141	7508
1240	8615	1144	7471
1241	8677	1149	7528
1242	8663	1154	7509
1243	8704	1139	7565
1244	8716	1131	7585
1245	8681	1147	7534
1246	8652	1146	7506
1247	8689	1136	7553
1248	8729	1138	7591
1249	8708	1143	7565
1250	8777	1140	7637
1251	8787	1144	7643
1252	8777	1153	7624
1253	8767	1149	7618
1254	8819	1147	7672
1255	8904	1156	7748
1256	8958	1158	7800
1257	8942	1150	7792
1258	8873	1138	7735
1259	8925	1142	7783
1260	8946	1148	7798
1261	8973	1157	7816
1262	9051	1151	7900
1263	9050	1147	7903
1264	9030	1144	7886
1265	9056	1151	7905
1266	9113	1149	7964
1267	9141	1140	8001
1268	9129	1134	7995
1269	9087	1139	7948
1270	9167	1140	8027
1271	9151	1138	8013
1272	9158	1141	8017
1273	9235	1141	8094
1274	9268	1142	8126
1275	9368	1152	8216
1276	9360	1144	8216
