index	original	background	difference
1234	7973	1229	6744
1235	7941	1228	6713
1236	7997	1236	6761
1237	7957	1240	6717
1238	7945	1235	6710
1239	7980	1241	6739
1240	7969	1233	6736
1241	7979	1241	6738
1242	8004	1244	6760
1243	7999	1237	6762
1244	7923	1224	6699
1245	7973	1227	6746
1246	8055	1230	6825
1247	8018	1224	6794
1248	8070	1232	6838
1249	8055	1241	6814
1250	7977	1234	6743
1251	7936	1241	6695
1252	7883	1230	6653
1253	7923	1234	6689
1254	7945	1238	6707
1255	8036	1239	6797
1256	8050	1232	6818
1257	7970	1242	6728
1258	7973	1232	6741
1259	8035	1235	6800
1260	8059	1235	6824
1261	7974	1239	6735
1262	7946	1239	6707
1263	8043	1236	6807
1264	8005	1228	6777
1265	8043	1235	6808
1266	8015	1225	6790
1267	8017	1236	6781
1268	8078	1233	6845
1269	8080	1241	6839
1270	8120	1232	6888
1271	8113	1228	6885
1272	8100	1224	6876
1273	8139	1230	6909
1274	8110	1232	6878
1275	8066	1225	6841
1276	8175	1242	6933
1277	8163	1227	6936
